api8,gas_mcf_d,oil_bbl_d
38910114,0.52,0.0
38932429,0.0,0.0
38932421,0.0,0.0
38932484,0.0,0.0
38932454,0.0,0.0
38931087,0.0,0.0
38932473,0.0,0.0
38301176,0.0,0.0
38300309,0.0,0.0
38301501,0.0,0.0
38330507,0.0,0.0
38331211,0.0,0.0
38331393,31.35,0.0
38331691,3.9,0.0
38932459,0.0,0.0
38932476,0.0,0.0
38932500,0.0,0.0
38932512,28.94,0.0
38932483,0.0,0.0
38932445,0.0,0.0
38932450,0.0,0.0
38932448,0.0,0.0
38932471,0.0,0.0
38932516,0.0,0.0
38932503,0.45,0.0
38932523,0.0,0.0
38932477,0.0,0.0
38900245,0.0,0.0
38932522,0.0,0.0
38932449,0.0,0.0
38932510,0.0,0.0
38932488,0.0,0.0
38932501,0.0,0.0
38932497,0.0,0.0
38932452,0.0,0.0
38932552,0.53,0.0
38932485,0.0,0.0
38932518,0.0,0.0
38932430,0.0,0.0
38932513,0.0,0.0
38932472,0.0,0.0
38932520,0.0,0.0
38932494,32.01,0.0
38932480,0.0,0.0
38932517,0.0,0.0
38932405,0.0,0.0
38932524,0.0,0.0
38932529,0.0,0.0
38932526,0.0,0.0
38932078,0.0,0.0
38932060,0.0,0.0
38932071,0.0,0.0
38932555,0.0,0.0
38932460,0.0,0.0
38932548,0.0,0.0
38932542,0.0,0.0
38932509,0.0,0.0
38932584,0.04,0.0
38932551,0.0,0.0
38932464,0.45,0.0
38932511,0.0,0.0
38932372,0.0,0.0
38932604,0.0,0.01
38932585,0.0,0.0
38932487,11.45,0.44
38932608,0.0,0.0
38932591,0.0,0.0
38932570,255.37,0.0
38910085,0.0,0.0
38932671,0.0,0.0
38932711,0.0,0.0
38932637,0.0,0.0
38932553,77.85,0.0
38931175,0.0,0.0
38932849,2.27,0.25
38932884,52.7,2.16
38932839,0.21,0.03
38932730,0.0,0.0
38932978,0.0,0.0
38932642,0.0,0.0
38932844,0.0,0.0
38933278,0.0,0.0
38933279,0.0,0.0
38933280,0.0,0.0
38933389,26.18,0.0
38933240,4.4,0.99
38932982,0.0,0.0
38933035,0.0,0.0
38933033,1.02,0.23
38932885,22.64,0.61
38933034,5.4,0.05
38933076,169.45,6.37
38933305,49.48,1.79
38933310,41.47,3.17
38933412,49.81,0.0
38933303,22.23,1.65
38933458,128.42,2.25
38933379,3.59,0.29
38933408,2.74,0.26
38933174,71.72,0.4
38933361,0.0,0.0
38933390,0.0,0.0
38933542,0.0,0.0
38933560,0.0,0.0
38933538,489.9,13.51
38933061,0.0,0.0
38933456,200.14,7.59
38933831,0.0,0.0
38933460,0.0,0.0
38933147,285.53,2.03
38932847,0.0,0.0
38933372,0.4,0.05
38933216,0.0,0.0
38933719,0.0,0.0
38933536,160.17,4.11
38933500,0.0,0.0
38933502,239.36,0.49
38933723,0.0,0.0
38933564,0.0,0.0
38930186,0.0,0.0
38933058,0.0,0.0
38933885,267.35,16.66
38933927,198.81,12.34
38933382,0.0,0.0
38933438,102.02,1.71
38933816,0.0,0.0
38934028,97.2,23.76
38932597,0.0,0.0
38933341,0.0,0.0
38934162,97.62,14.08
38933923,0.0,0.0
38933664,256.42,14.77
38932595,0.0,0.0
38932598,0.0,0.0
38934279,99.6,1.99
38934168,149.78,13.79
38934050,141.31,3.06
38934127,456.4,7.09
38934164,0.0,0.0
38933936,0.0,0.0
38934092,0.0,0.0
38933503,154.85,4.74
38933949,148.21,15.24
38933912,0.0,0.0
38934248,93.03,17.2
38934622,0.0,0.0
38934294,0.0,0.0
38934180,0.0,0.0
38933850,0.0,0.0
38932931,0.0,0.0
38934365,285.62,21.98
38934296,91.93,4.47
38934179,0.0,0.0
38934306,209.99,5.59
38934239,166.53,15.02
38934359,142.33,12.83
38934188,0.0,0.0
38934178,0.0,0.84
38934420,0.0,0.0
38934346,72.6,4.49
38934329,67.78,13.42
38934364,100.08,9.21
38934440,0.0,0.0
38933220,0.0,0.0
38332006,0.0,0.0
38332003,28.31,0.8
38331690,0.0,0.0
38332973,0.0,0.0
38333529,0.0,0.0
38330405,41.43,1.1
38300113,0.0,0.0
38333845,0.0,0.0
38333883,0.0,0.0
38332665,0.0,0.0
38333231,0.0,0.0
38311342,0.0,0.0
38332317,0.0,0.0
38333011,0.0,0.0
38331684,0.0,0.0
38333096,0.0,0.0
38333369,0.0,0.0
38333473,0.0,0.0
38334070,0.0,0.0
38333418,0.0,0.0
38301129,0.0,0.0
38333525,0.0,0.0
38332008,0.0,0.0
38334257,0.0,0.0
38331701,0.0,0.0
38332925,0.0,0.0
38934148,0.0,0.0
38934423,237.37,17.05
38934246,0.03,0.52
38934492,54.05,13.13
38933781,0.0,0.0
38934573,125.59,30.55
38933718,0.0,0.0
38934366,78.43,13.47
38934381,195.6,20.07
38933952,0.0,0.0
38934571,194.37,15.28
38934193,43.19,26.26
38934241,176.51,15.98
38934542,0.0,0.0
38934557,217.99,16.76
38934628,269.71,53.4
38934664,191.32,19.76
38934636,73.47,11.39
38934325,91.75,23.92
38934752,122.16,14.1
38934751,61.23,1.58
38934663,239.78,32.33
38934610,103.57,14.41
38934131,316.59,34.64
38934363,96.27,15.55
38934617,0.0,0.0
38934004,0.0,0.0
38934555,128.0,27.79
38934802,0.0,0.0
38934165,27.22,6.18
38934586,251.18,35.01
38934295,0.13,3.21
38934349,42.62,9.12
38934787,0.0,0.0
38934803,146.51,20.15
38934878,14.31,0.66
38934781,232.58,20.66
38934767,174.2,43.03
38934552,0.0,0.0
38933213,0.0,0.0
38932958,0.0,0.0
38934743,0.0,0.0
38934553,143.47,20.95
38934885,6.85,1.94
38934298,60.16,18.86
38934564,149.25,20.2
38934324,0.0,0.0
38934925,0.0,0.0
38934563,0.0,0.0
38934562,74.63,19.96
38934954,137.14,23.82
38934920,0.6,4.63
38934846,127.36,37.4
38934481,339.87,17.46
38934369,0.0,0.0
38934493,47.51,20.08
38934816,156.99,14.92
38934850,0.0,0.0
38934889,0.0,0.0
38934958,0.0,0.0
38934831,25.25,5.84
38934934,236.31,30.78
38934851,96.96,9.06
38934284,0.0,0.0
38934875,423.74,41.32
38934962,123.91,16.01
38932407,0.0,0.0
38934491,0.0,0.0
38934841,75.27,16.1
38934959,106.58,12.47
38934985,263.47,12.99
38934930,0.0,0.0
38934848,197.9,13.01
38934744,0.0,4.26
38934990,0.0,0.0
38934982,3.04,1.32
38934986,161.35,22.49
38934984,79.59,0.99
38934936,143.83,14.31
38932441,0.0,0.0
38935038,138.11,15.52
38935064,0.0,0.0
38934995,155.71,1.04
38934734,0.0,0.0
38934997,78.59,28.81
38935104,200.14,6.65
38934149,130.02,11.79
38935157,0.0,0.0
38935146,0.0,0.0
38935134,6.23,1.66
38934937,76.19,23.59
38935207,328.6,35.18
38935050,222.74,31.69
38935097,225.32,12.14
38935199,9.87,8.45
38935176,84.33,17.69
38935266,185.53,5.63
38935213,96.38,28.02
38935078,35.88,6.04
38935168,170.18,32.63
38935332,74.99,1.56
38935084,0.0,0.0
38935096,35.36,17.18
38935184,1247.24,7.13
38935158,0.0,0.0
38935346,197.73,19.6
38935040,166.52,20.68
38935070,92.42,20.73
38935151,141.33,16.13
38935182,276.19,29.91
38934953,180.23,22.62
38935032,208.03,32.61
38935117,0.0,0.0
38935270,143.61,25.18
38935280,190.84,28.21
38935609,184.69,24.63
38935431,19.64,13.65
38935440,0.52,7.02
38935464,23.29,10.58
38935172,114.62,13.76
38934797,172.6,12.86
38935547,91.87,16.65
38935587,61.27,23.77
38935374,0.0,0.0
38935584,152.57,19.81
38935159,115.57,18.51
38935563,11.07,0.23
38935370,278.96,17.86
38935369,213.21,21.4
38935531,13.31,0.05
38935066,37.45,3.45
38935427,0.0,0.0
38935394,188.76,22.95
38935481,228.02,34.91
38935556,145.03,16.48
38935549,162.76,21.14
38935404,99.97,29.04
38935603,0.26,3.46
38935355,32.48,17.91
38935358,24.87,9.69
38935617,0.02,0.42
38935630,73.69,16.35
38935424,124.66,13.27
38935618,8.63,0.7
38935483,40.95,17.43
38935406,102.33,17.93
38935455,135.71,1.44
38935489,358.58,27.21
38935523,414.71,39.57
38935654,0.54,9.44
38935653,147.32,33.99
38935898,156.2,7.83
38935619,13.04,0.53
38935668,0.06,0.6
38935169,0.0,0.0
38934717,76.88,13.81
38935376,72.02,2.42
38935730,111.23,22.69
38935571,81.36,28.62
38934719,62.35,11.75
38935375,2.7,0.69
38935632,8.15,11.14
38311262,0.0,0.0
38334284,0.0,0.0
38334420,7.45,0.0
38332228,0.0,0.0
38333792,0.0,0.0
38334487,0.0,0.0
38334511,0.0,0.0
38334515,3.21,0.0
38334506,45.7,0.98
38332854,0.0,0.0
38332855,0.0,0.0
38334557,0.0,0.0
38334543,58.48,0.54
38334558,31.05,0.75
38334574,12.3,0.0
38334746,62.58,0.0
38332899,0.0,0.0
38334779,12.9,0.0
38334774,0.0,0.0
38334801,32.98,0.21
38334815,26.08,0.7
38334799,0.0,0.0
38334861,0.0,0.0
38334904,0.0,0.0
38334814,0.0,0.0
38334928,0.0,0.0
38330588,0.0,0.0
38330589,0.0,0.0
38330590,0.0,0.0
38330591,0.0,0.0
38300688,0.0,0.0
38330509,0.0,0.0
38330520,0.0,0.0
38330523,0.0,0.0
38330532,0.0,0.0
38330580,0.0,0.0
38330581,0.0,0.0
38330582,0.0,0.0
38330583,0.0,0.0
38330551,0.0,0.0
38330561,0.0,0.0
38330562,0.0,0.0
38330563,0.0,0.0
38330426,0.0,0.0
38330427,0.0,0.0
38330485,0.0,0.0
38330502,0.0,0.0
38330431,0.0,0.0
38330432,0.0,0.0
38330472,0.0,0.0
38330476,0.0,0.0
38330437,0.0,0.0
38330438,0.0,0.0
38330451,0.0,0.0
38330465,0.0,0.0
38330464,0.0,0.0
38300433,0.0,0.0
38334931,0.0,0.0
38331994,0.0,0.0
38333757,0.0,0.0
38335173,85.01,1.95
38300130,0.0,0.0
38335171,16.77,0.0
38333442,0.0,0.0
38333504,0.0,0.0
38310011,0.0,0.0
38320037,0.0,0.0
38300755,0.0,0.0
38300757,0.0,0.0
38310658,0.0,0.0
38335085,8.31,0.55
38301400,0.0,0.0
38335212,0.0,0.0
38334076,0.0,0.0
38335516,22.89,0.48
38300258,0.0,0.0
38332698,0.0,0.0
38333150,0.0,0.0
38332549,0.0,0.0
38332566,0.0,0.0
38334738,4.01,0.0
38335673,0.0,0.0
38934391,0.0,0.0
38935576,35.27,24.13
38935588,140.43,28.66
38935647,78.49,13.86
38934204,0.0,0.0
38934121,18.33,0.19
38934037,0.0,0.0
38935484,0.0,0.0
38934471,0.0,0.0
38934065,0.0,0.0
38933862,0.0,1.14
38935082,0.0,0.0
38935567,147.2,24.09
38935476,611.19,15.93
38935534,119.7,5.46
38935703,196.88,27.09
38934470,0.0,0.0
38934333,0.0,0.0
38935616,178.73,18.05
38934123,13.44,11.03
38934633,0.0,0.0
38934096,0.0,6.67
38935661,112.59,24.29
38935560,0.99,5.12
38935731,205.63,22.97
38935739,247.84,11.16
38935752,86.11,19.87
38935826,45.87,16.15
38935486,0.0,0.0
38935738,66.51,14.31
38935667,338.16,31.3
38935727,197.57,31.42
38935802,75.88,9.36
38935815,124.19,21.19
38935784,172.85,18.66
38935852,413.58,95.82
38935360,0.0,1.92
38935586,153.88,21.35
38935615,37.16,4.76
38935633,700.44,40.69
38934119,78.07,30.14
38933964,0.0,0.0
38935112,0.0,0.0
38934034,0.0,0.0
38934876,0.0,0.0
38935850,218.86,21.01
38935477,0.0,0.0
38936039,10.1,0.01
38934036,0.0,0.0
38934038,0.0,0.0
38934212,0.0,0.0
38935447,233.73,9.94
38935572,183.92,12.97
38935678,165.02,17.24
38935753,64.09,7.47
38934448,0.0,0.0
38934043,0.0,0.0
38935693,3.51,3.26
38935770,112.92,22.19
38935749,0.0,0.0
38935583,124.93,22.3
38935726,211.42,14.88
38935830,100.0,15.12
38935820,55.51,7.13
38935843,652.25,26.06
38935578,133.08,16.82
38935579,78.75,14.42
38935580,36.23,6.19
38935756,237.36,29.5
38935834,118.9,35.09
38935772,79.38,17.68
38935768,4.15,8.08
38936236,133.65,38.23
38935692,74.26,9.0
38935699,0.0,0.0
38936054,52.12,19.08
38935675,0.0,0.0
38935846,182.05,15.03
38936357,0.19,0.0
38935125,0.0,0.0
38935786,111.62,27.07
38934718,182.04,14.32
38935371,47.4,10.99
38935448,314.9,18.76
38935704,38.02,14.38
38935664,56.06,9.51
38935732,181.52,20.08
38935895,138.54,5.04
38935581,116.44,16.55
38936132,78.65,3.92
38935841,115.59,16.73
38935854,1.93,33.85
38935833,52.69,20.48
38935592,36.52,5.4
38935754,25.45,5.82
38933823,0.0,0.0
38934403,44.41,9.32
38933749,0.0,0.0
38933905,0.0,0.0
38933995,0.0,0.0
38933762,0.0,0.0
38933763,0.0,0.0
38933902,0.0,0.0
38933994,0.0,0.0
38934303,0.0,0.0
38933065,0.0,0.0
38934107,0.0,0.0
38934027,0.0,0.0
38935124,0.0,0.0
38935305,0.0,0.0
38935453,0.0,0.0
38935707,244.27,31.85
38933903,0.0,0.0
38934971,0.0,0.0
38936014,255.62,54.51
38934840,0.0,0.0
38935153,0.0,0.0
38935155,0.0,0.0
38933914,0.0,0.0
38935204,0.0,0.0
38934669,0.0,0.0
38934143,0.0,0.0
38935291,0.0,0.0
38933820,0.0,0.0
38934705,0.0,0.0
38935816,99.31,18.37
38935760,120.11,9.6
38935672,160.41,10.98
38935793,0.0,0.0
38935782,39.24,13.91
38933803,0.0,0.0
38935454,0.0,0.0
38935361,0.0,0.0
38935957,90.68,24.08
38936047,45.27,18.89
38935600,306.5,3.81
38935825,43.98,9.29
38935916,18.8,9.39
38935787,207.63,9.06
38935969,76.55,10.62
38934099,0.0,0.0
38936377,280.21,8.73
38936321,0.0,0.0
38935943,109.37,10.31
38935932,0.0,0.0
38935955,246.25,37.54
38936022,476.24,23.42
38935120,0.0,0.0
38935271,0.0,0.0
38936028,0.0,0.0
38935694,41.94,11.01
38935695,63.82,11.57
38935889,6.13,17.69
38936026,101.8,21.78
38935939,43.79,9.38
38936080,162.81,31.09
38935488,0.0,0.0
38935977,0.0,0.0
38935817,343.55,25.97
38935505,386.11,27.45
38934535,0.0,0.0
38933615,0.0,0.0
38934056,0.0,0.0
38934057,0.0,0.0
38335905,0.0,0.0
38333886,0.0,0.0
38333891,0.0,0.0
38336461,17.97,0.0
38336626,0.0,0.0
38336961,139.25,0.21
38335343,0.0,0.0
38310107,0.0,0.0
38337017,0.0,0.0
38339122,0.0,0.0
38338952,0.0,0.0
38338260,0.0,0.0
38337999,0.0,0.0
38301146,0.0,0.0
38338408,0.0,0.0
38334472,0.0,0.0
38335820,0.0,0.0
38300228,0.0,0.0
38330628,0.0,0.0
38340916,0.0,0.0
38331398,0.0,0.0
38340915,0.0,0.0
38310617,0.0,0.0
38339952,0.0,0.0
38339942,0.0,0.0
38336304,0.0,0.0
38339637,0.0,0.0
38339694,0.0,0.0
38339371,313.2,2.43
38335326,0.0,0.0
38339636,0.0,0.0
38341339,0.0,0.0
38341335,0.0,0.0
38341740,0.0,0.0
38341723,0.0,0.0
38341738,0.0,0.0
38341741,0.0,0.0
38341739,0.0,0.0
38339111,0.0,0.0
38339547,219.74,2.21
38310759,0.0,0.0
38339105,142.07,0.45
38339885,151.53,0.38
38339917,102.91,0.36
38339057,182.44,5.86
38339058,138.81,1.29
38339370,135.27,2.23
38339499,351.01,2.2
38339556,243.59,2.37
38340503,0.0,0.0
38935842,55.19,6.23
38935527,100.33,18.92
38933837,0.0,0.0
38935554,0.0,0.0
38935710,114.09,8.05
38934278,119.77,11.47
38935060,0.0,0.0
38935093,0.0,0.0
38936049,0.0,0.0
38935416,0.0,0.0
38934901,0.0,0.0
38935849,174.83,18.8
38935589,0.0,0.0
38936200,233.88,6.53
38936083,10.31,7.69
38935840,0.0,0.0
38934252,0.0,0.0
38933485,0.0,0.48
38936046,4.08,5.88
38935061,0.0,0.0
38935046,0.0,0.0
38935206,0.0,0.0
38933617,0.0,0.0
38935582,0.0,0.0
38936048,250.91,67.83
38936176,35.64,8.61
38935666,81.32,11.3
38936168,5.66,2.72
38935799,110.08,16.35
38935614,0.0,0.0
38935940,188.26,21.03
38935548,0.0,0.0
38936050,130.48,13.84
38935747,0.0,0.0
38936164,512.53,19.33
38935944,148.67,7.57
38936186,131.96,34.8
38933050,0.0,0.0
38934635,0.0,0.0
38936570,0.0,0.0
38936542,688.76,20.59
38936122,0.0,0.0
38936120,152.57,20.42
38934541,0.0,0.0
38933248,0.0,0.0
38935976,0.0,0.0
38935954,60.79,11.09
38936045,127.14,24.12
38935608,0.0,0.0
38935631,0.0,0.0
38935302,0.0,0.0
38936240,0.0,0.0
38936418,96.78,2.85
38936591,48.89,8.34
38935706,247.95,27.97
38936082,129.57,17.8
38935790,70.79,10.96
38935857,27.79,8.36
38935931,110.67,12.33
38935785,116.73,11.5
38935126,0.0,0.0
38935978,194.3,25.75
38936171,310.14,8.01
38932856,0.0,0.0
38934035,0.0,0.0
38936206,94.61,15.66
38935952,279.06,9.65
38935953,91.12,7.34
38935942,0.0,0.0
38932803,0.0,0.0
38935995,190.74,25.49
38935885,185.43,36.15
38936204,0.51,1.18
38936126,0.0,0.0
38936125,24.31,5.51
38936086,181.38,20.32
38936239,415.81,43.23
38935662,162.14,11.9
38936128,83.02,7.82
38936609,20.92,6.47
38936611,319.14,34.09
38936241,0.0,0.0
38936735,0.0,0.0
38936610,28.55,6.99
38936622,0.0,0.0
38936608,0.0,0.0
38936278,324.49,17.05
38936081,271.51,26.65
38936017,182.09,12.99
38936620,0.0,0.0
38936277,352.34,18.99
38935627,339.96,14.08
38936697,439.08,13.49
38936700,365.65,9.04
38936749,148.04,26.68
38936358,261.23,5.44
38936286,171.32,6.68
38935656,398.98,22.23
38935949,131.42,16.37
38935951,110.02,11.04
38936774,0.0,0.0
38936242,95.87,4.12
38935115,0.0,0.0
38935432,0.0,0.0
38934412,0.0,0.0
38935433,19.47,19.41
38935765,19.47,19.41
38935467,0.0,0.0
38935590,0.0,0.0
38935365,0.0,0.0
38935526,110.12,8.88
38935212,0.0,0.0
38935904,0.0,0.0
38934632,0.0,0.0
38935113,0.0,0.0
38934574,0.0,0.0
38935487,0.0,0.0
38934236,0.0,0.0
38935824,248.73,25.09
38935286,0.0,0.0
38934184,0.0,0.0
38935530,0.0,0.0
38935485,0.0,0.0
38935197,0.0,0.0
38935460,0.0,0.0
38935461,0.0,0.0
38935446,0.0,0.0
38936335,0.0,0.0
38934773,0.0,0.0
38936650,74.67,6.99
38935665,70.53,13.95
38936395,171.93,24.09
38936396,135.18,13.47
38936102,0.0,0.0
38936752,39.14,6.15
38934292,0.0,0.0
38933016,0.0,0.0
38934293,0.0,0.0
38935429,123.93,25.58
38936696,80.23,2.01
38936578,136.86,4.55
38934314,0.0,0.0
38936167,0.0,0.0
38933478,0.0,0.0
38935794,153.52,29.94
38936354,0.0,0.0
38935114,0.0,0.0
38936782,109.09,20.11
38936149,0.0,0.0
38934568,0.0,0.0
38936594,288.01,14.22
38935508,59.09,0.12
38935681,255.37,17.79
38936614,335.5,66.92
38935274,181.15,0.0
38935398,1.1,1.55
38935805,395.32,0.06
38935399,0.0,7.12
38935434,50.68,22.6
38935175,0.0,0.0
38935879,469.53,45.58
38935277,420.45,0.0
38935261,0.0,0.0
38936694,52.65,9.95
38936337,108.04,0.0
38936477,72.21,2.45
38936223,54.26,11.28
38936095,255.51,21.42
38935502,0.0,0.0
38936429,198.41,24.77
38935372,170.21,0.84
38936653,190.07,25.05
38935400,90.41,0.01
38936084,330.65,0.0
38935324,212.63,0.48
38936861,58.93,12.8
38936698,0.0,0.0
38935682,204.07,18.88
38935645,27.41,0.03
38934868,0.0,0.0
38935221,42.0,0.31
38935276,132.96,0.0
38936023,0.0,0.0
38936153,0.0,0.0
38936862,0.0,0.0
38936375,7.64,0.0
38936472,17.45,0.85
38936299,95.79,20.95
38935517,518.22,0.0
38936175,200.32,0.0
38934869,0.0,0.0
38935516,40.0,0.0
38934839,0.0,0.0
38936379,70.43,0.0
38935777,0.0,0.0
38935542,94.3,1.86
38935536,27.81,0.0
38936613,257.23,71.04
38936554,52.26,0.0
38936105,334.16,32.68
38935537,29.93,0.0
38935865,555.99,0.38
38935980,120.01,17.83
38936199,407.72,55.78
38936781,0.0,0.0
38934902,0.0,0.0
38934836,0.0,0.0
38934835,0.0,0.0
38933913,0.0,0.0
38935154,0.0,0.0
38935776,471.27,0.49
38936412,202.09,22.3
38935774,429.8,1.09
38935364,140.2,0.54
38936142,30.85,17.88
38935515,261.32,0.0
38936038,63.71,9.92
38936309,7.09,0.6
38935992,0.0,0.0
38935989,57.91,9.42
38936201,269.39,33.23
38936140,138.54,21.99
38936141,74.3,17.8
38935086,0.0,0.0
38936143,108.21,45.93
38935275,202.59,0.0
38936681,60.46,15.05
38936151,130.85,19.58
38936088,238.79,25.14
38934313,0.0,0.0
38936405,0.0,0.0
38936547,195.88,29.28
38936675,82.29,14.75
38935279,0.0,0.0
38937090,0.0,0.0
38934821,0.0,0.0
38934106,0.0,0.0
38933764,0.0,0.0
38934769,0.0,0.0
38935166,0.0,0.0
38935465,0.0,0.0
38934818,0.0,0.0
38934819,0.0,0.0
38935965,65.52,2.03
38935991,0.0,0.0
38935853,0.0,0.0
38935990,147.75,1.09
38936859,0.0,0.0
38936660,110.4,0.0
38936473,0.0,0.0
38936731,305.88,0.0
38936322,198.98,16.13
38935773,0.0,0.0
38935518,118.71,0.0
38936602,346.05,49.76
38936860,0.0,0.0
38936414,247.11,32.92
38935807,0.0,0.0
38935156,0.0,0.0
38936652,121.52,12.39
38935177,0.0,0.0
38936021,0.0,0.0
38935821,217.35,15.93
38935823,69.17,6.25
38935867,48.1,0.0
38936356,197.51,13.99
38936829,55.2,16.15
38936376,162.63,0.0
38935827,120.43,32.91
38935789,0.0,0.0
38935759,0.0,0.0
38936177,117.48,0.0
38935875,0.0,0.0
38936590,370.01,30.98
38936592,33.6,5.17
38936702,128.91,1.65
38937222,112.5,3.36
38936595,0.0,0.0
38934820,0.0,0.0
38934253,0.0,0.0
38936855,415.26,56.52
38936858,0.0,0.0
38935186,0.0,0.0
38936950,85.68,11.33
38936852,193.14,14.36
38936145,21.32,16.15
38936856,203.26,14.06
38935967,115.49,1.4
38936657,0.0,0.0
38936789,0.0,0.0
38936370,148.16,9.52
38935215,0.0,0.0
38936446,453.79,68.6
38936415,68.33,12.6
38936599,0.0,0.0
38934793,0.0,0.0
38937223,242.69,10.03
38936692,220.05,4.14
38936320,0.0,0.0
38936476,0.0,0.0
38936363,0.3,0.6
38936366,197.89,1.42
38936364,0.0,0.0
38936507,185.64,38.66
38937155,390.36,13.83
38936606,311.82,18.9
38937156,272.69,24.01
38936367,0.0,0.0
38936349,0.0,0.0
38936674,21.13,1.9
38937017,220.56,17.47
38937071,107.33,19.36
38937375,416.32,33.19
38937095,199.7,0.42
38936348,0.0,0.0
38936544,0.13,0.0
38936546,0.37,3.36
38937020,222.31,13.22
38935223,104.62,5.74
38936420,601.87,2.38
38936543,4.12,0.01
38936317,101.87,6.47
38936621,0.0,0.0
38935503,0.0,0.0
38936351,0.0,0.0
38936256,675.16,0.0
38937076,0.0,0.0
38936389,0.0,0.0
38936434,0.0,0.0
38937038,0.0,0.0
38936042,0.0,0.0
38935937,59.41,14.12
38936172,116.64,11.16
38935272,533.69,42.98
38936170,0.0,0.0
38935813,0.0,0.0
38936374,0.0,0.0
38935595,0.0,0.0
38937036,0.0,0.0
38936137,0.0,0.0
38936876,0.0,0.0
38936362,0.0,0.0
38936658,0.0,0.0
38935836,0.0,0.0
38936656,23.17,2.12
38936878,0.0,0.0
38936016,0.0,0.0
38935227,0.0,0.0
38935993,0.0,0.0
38936600,652.01,31.07
38935941,0.0,0.0
38936219,10.61,22.69
38936529,0.0,0.0
38934045,0.0,0.0
38936555,134.55,0.0
38936733,0.0,0.0
38936423,0.0,0.0
38936455,0.0,0.0
38935750,294.11,0.93
38935748,212.02,0.77
38936734,0.0,0.0
38936523,0.0,0.0
38936518,113.25,11.46
38935640,0.0,0.0
38936659,0.0,0.0
38936215,250.46,1.1
38935408,35.34,0.1
38936556,147.65,0.17
38936531,13.31,0.0
38936365,0.0,0.0
38936699,320.09,20.01
38936863,0.0,0.0
38937056,228.37,44.26
38937033,116.03,24.0
38937057,93.91,15.04
38937143,411.97,3.92
38937142,409.36,16.85
38937145,339.33,13.61
38936000,524.3,19.38
38936008,791.02,15.5
38936009,650.87,29.13
38936361,120.67,0.03
38936037,99.41,15.34
38936173,0.0,0.0
38935709,0.0,0.0
38935930,0.0,0.0
38936703,0.0,0.0
38936519,111.13,9.4
38936701,220.8,3.19
38935323,0.0,0.0
38934490,0.0,0.23
38936587,146.13,8.93
38936530,0.0,0.0
38935775,0.0,0.0
38936793,6.27,0.03
38936825,0.0,0.0
38936450,0.0,0.0
38936007,0.0,0.0
38936589,212.28,11.03
38935994,0.0,0.0
38936203,0.0,0.0
38937146,447.35,33.39
38937454,626.1,20.74
38936914,90.05,3.26
38936586,78.42,19.9
38936767,0.0,0.0
38936067,0.0,0.0
38936427,0.0,0.0
38935512,0.0,0.0
38936449,0.0,0.0
38936218,0.0,0.0
38935349,0.0,0.0
38934374,0.0,0.0
38935970,0.0,0.0
38935999,167.25,14.9
38935684,0.0,0.0
38936316,163.29,24.19
38936913,219.76,28.9
38937554,66.34,18.13
38930070,0.0,0.0
38936174,0.0,0.0
38937137,247.06,5.84
38936916,301.88,13.46
38936983,169.71,12.7
38936785,341.66,27.19
38936886,171.47,9.52
38936887,189.75,16.94
38936750,0.0,0.0
38936769,0.0,0.0
38937016,132.28,4.88
38936925,99.79,33.68
38937147,429.9,26.96
38936398,0.0,0.0
38935292,0.0,0.0
38934199,0.0,0.0
38935893,0.09,0.0
38936326,0.0,0.0
38937753,330.46,32.19
38935301,75.32,13.94
38936786,0.0,0.0
38934523,0.0,0.0
38937322,334.16,22.54
38936637,0.0,0.0
38936642,0.0,0.0
38934865,0.0,0.0
38937776,0.68,0.04
38935958,0.0,0.0
38936303,0.0,0.0
38936846,0.0,0.0
38936808,0.0,0.0
38937777,314.28,9.49
38936910,431.35,50.41
38936911,262.97,2.62
38936318,400.84,42.69
38936705,0.35,1.11
38936708,333.29,30.8
38937778,160.28,13.93
38937752,37.09,0.39
38937044,181.88,25.17
38937045,308.14,28.66
38937431,375.88,12.33
38936319,79.19,14.15
38936744,200.68,23.48
38936742,42.38,7.57
38937842,318.36,39.72
38936837,416.24,24.58
38935892,0.0,0.0
38937124,87.3,21.02
38937225,215.84,16.42
38937148,329.66,17.41
38936743,238.68,12.55
38936741,167.19,10.03
38936646,0.0,0.0
38936845,0.0,0.0
38936864,89.54,2.56
38937607,0.0,1.13
38937621,0.0,0.0
38937565,285.82,24.48
38937140,255.88,4.73
38937138,40.87,4.76
38937610,0.0,0.0
38937139,0.0,0.0
38936421,0.0,0.0
38936281,0.0,0.0
38936324,287.04,57.98
38937122,188.24,29.31
38937134,291.36,16.6
38936738,391.53,61.85
38936880,147.18,18.82
38936545,36.68,4.9
38937136,0.0,0.0
38937441,135.08,5.16
38936721,259.32,5.14
38937046,251.58,13.62
38937039,430.62,20.16
38937231,3.18,2.87
38936942,612.25,49.44
38936836,26.01,12.96
38937023,18.44,2.31
38935891,0.0,0.0
38937515,334.42,16.36
38937489,0.0,0.0
38936448,0.0,0.0
38936456,929.64,0.12
38937027,84.64,1.06
38936866,163.61,26.96
38936548,170.62,13.04
38937233,250.22,20.4
38937284,264.69,5.64
38936912,928.04,187.2
38936877,136.59,23.65
